name,dba,slug,dba_slug,type,is_breeder,is_bank,is_cultivator,is_dispensary,is_academic,url,is_bad_url,reason_code,street_address,city,state,zip_code,country,lat,lng,phone,email,license_usda,license_state,license_other,is_licensed,schema_complete,last_verified,verified_by,submitted_at,submitted_by,evidence_url
Odyssey Genetics,,odyssey-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Grid Seed Co.,,off-grid-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offensive Selections,,offensive-selections,,,,,,,,https://offensiveselections.com,false,,,,,,,,,,,,,,,,,,,,
Og Michigan Farm Seeds,,og-michigan-farm-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OhMyGarden,,ohmygarden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohms Seeds,,ohms-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okie Beans,,okie-beans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ola Dog,,ola-dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Dreams Genetics,,old-dreams-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Dutch Genetics,,old-dutch-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old J Seeds,,old-j-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Orchard Seed Co,,old-orchard-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old School Genetics,,old-school-genetics,,,,,,,,https://old-school-genetics.com,false,,,,,,,,,,,,,,,,,,,,
Old School Soulder,,old-school-soulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Time Seeds,,old-time-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old World Organics,,old-world-organics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olfactory Genetics,,olfactory-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olympia Genetics,,olympia-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olympic Seeds,,olympic-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ol’Dirty Greenthumb,,oldirty-greenthumb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omni Seeds,,omni-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omuerta Genetix,,omuerta-genetix,,,,,,,,http://www.webuildsoldierz.com,false,,,,,,,,,,,,,,,,,,,,
On The Vine Genetics,,on-the-vine-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Love Genetics,,one-love-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Premium CBD Seeds,,one-premium-cbd-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oni Seed Co,,oni-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Clones,,only-clones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Grow Killer Seed Compay,,only-grow-killer-seed-compay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open Source Genetics,,open-source-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operation Vet Grow,,operation-vet-grow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimus Seeds,,optimus-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle Seeds Bank,,oracle-seeds-bank,,,,,,,,http://www.oracleseeds.com,false,,,,,,,,,,,,,,,,,,,,
Order of the White Lotus Seed Company,,order-of-the-white-lotus-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oregon Green Seed,,oregon-green-seed,,,,,,,,http://oregongreenseed.com,false,,,,,,,,,,,,,,,,,,,,
Oregon Limited Edition,,oregon-limited-edition,,,,,,,,http://www.OregonLimitedEdition.com,false,,,,,,,,,,,,,,,,,,,,
Oregon Microgrowers Guild,,oregon-microgrowers-guild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organarchist,,organarchist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organic Earth Seeds,,organic-earth-seeds,,,,,,,,http://organicearth.eu,false,,,,,,,,,,,,,,,,,,,,
Organic Gardeners,,organic-gardeners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organic Seeds,,organic-seeds,,,,,,,,https://organic-seeds.at,false,,,,,,,,,,,,,,,,,,,,
OriginSeeds,,originseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Original Sensible Seeds,,original-sensible-seeds,,,,,,,,https://originalsensible.com,false,,,,,,,,,,,,,,,,,,,,
Original Strains,,original-strains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ostara Seeds,,ostara-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter Grows,,otter-grows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OutATime Genetics,,outatime-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEV Seeds Bank,,pev-seeds-bank,,,,,,,,https://pevgrow.com,false,,,,,,,,,,,,,,,,,,,,
PNW Cultivar,,pnw-cultivar,,,,,,,,https://www.pnwcultivar.com,false,,,,,,,,,,,,,,,,,,,,
PRK PTL,,prk-ptl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacha's Select,,pachas-select,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific NW Roots,,pacific-nw-roots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagoda Seeds,,pagoda-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paisa Grow Seeds,,paisa-grow-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakalolo Seed Moloka'i Hawaii,,pakalolo-seed-molokai-hawaii,,,,,,,,https://pakaloloseed.com,false,,,,,,,,,,,,,,,,,,,,
Palaces Seeds,,palaces-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panacea Medical Seeds,,panacea-medical-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panoramix Genetics,,panoramix-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panther Genetics,,panther-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papermaker Genetix,,papermaker-genetix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parabellum Genetics,,parabellum-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paradise Seeds,,paradise-seeds,,,,,,,,https://www.paradise-seeds.com,false,,,,,,,,,,,,,,,,,,,,
Pastries,,pastries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patchwerk Genetics,,patchwerk-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathetic Genetics,,pathetic-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul N Chuck Seeds,,paul-n-chuck-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pax Genetics,,pax-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak Genetics,,peak-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak Seeds BC,,peak-seeds-bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peekaboo Point,,peekaboo-point,,,,,,,,https://peekaboopoint.com,false,,,,,,,,,,,,,,,,,,,,
People Under The Stairs Genetics,,people-under-the-stairs-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepita Seeds,,pepita-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfect Tree,,perfect-tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petal Power Seed Co,,petal-power-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petepacks,,petepacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phat Panda,,phat-panda,,,,,,,,https://phatpanda.com,false,,,,,,,,,,,,,,,,,,,,
Pheno Farm Seeds,,pheno-farm-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pheno Finder Seeds,,pheno-finder-seeds,,,,,,,,http://www.phenofinderseeds.com,false,,,,,,,,,,,,,,,,,,,,
Pheno Hound Genetics,,pheno-hound-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phil Blunts Genetics,,phil-blunts-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillyterpz,,phillyterpz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philosopher Seeds,,philosopher-seeds,,,,,,,,http://www.philosopherseeds.com,false,,,,,,,,,,,,,,,,,,,,
Phish Farm Organics,,phish-farm-organics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phoenix Seeds,,phoenix-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piff Coast Farms,,piff-coast-farms,,,,,,,,http://piffcoastfarms.com,false,,,,,,,,,,,,,,,,,,,,
Pigeons Buggin,,pigeons-buggin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilchard's - Caviar Bodega,,pilchards---caviar-bodega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pillopaus Genetics,,pillopaus-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pinehurst,,pinehurst,,,,,,,,http://pinehurst.company.site,false,,,,,,,,,,,,,,,,,,,,
Pink House,,pink-house,,,,,,,,http://www.pinkhouse.me,false,,,,,,,,,,,,,,,,,,,,
Pipeline Genetics Company,,pipeline-genetics-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pisces Genetics,,pisces-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pistl Positive Creations,,pistl-positive-creations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pitt Bully,,pitt-bully,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantamaster Seeds,,plantamaster-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantation Premium Seeds,,plantation-premium-seeds,,,,,,,,http://www.plantationpremiumseeds.com,false,,,,,,,,,,,,,,,,,,,,
Plantformers,,plantformers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polar Bear Genetics,,polar-bear-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollen Nation Elite Genetics,,pollen-nation-elite-genetics,,,,,,,,https://pneg.biz,false,,,,,,,,,,,,,,,,,,,,
Pollen Wizard,,pollen-wizard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pompous Seeds,,pompous-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pop Seeds Collective,,pop-seeds-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppa Pain Strains,,poppa-pain-strains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pornoseeds,,pornoseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positronics,,positronics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pot Valley Seeds,,pot-valley-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pothead Genetics,,pothead-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Seeds,,power-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powered by Diesel,,powered-by-diesel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prairie State Genetix,,prairie-state-genetix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prana Seeds,,prana-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreFloodGenetics,,prefloodgenetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precursor Genetics,,precursor-genetics,,,,,,,,https://precursorgenetics.com,false,,,,,,,,,,,,,,,,,,,,
Prehistoric Enterprises,,prehistoric-enterprises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prempavee Thai Landraces,,prempavee-thai-landraces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preservation Genetics,,preservation-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pretty Good Plants,,pretty-good-plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prima,,prima,,,,,,,,http://primaclones.com,false,,,,,,,,,,,,,,,,,,,,
Primatehighest,,primatehighest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrimeShift Genetics,,primeshift-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primordial Beanz,,primordial-beanz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro Seed,,pro-seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro Terp Genetics,,pro-terp-genetics,,,,,,,,https://www.proterpgenetics.com,false,,,,,,,,,,,,,,,,,,,,
Professional Genetics Seeds,,professional-genetics-seeds,,,,,,,,http://progen.es,false,,,,,,,,,,,,,,,,,,,,
Professor Bonemeal's Gentics,,professor-bonemeals-gentics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Projects Seeds,,projects-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prolific Coast Seeds,,prolific-coast-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pronoia Seeds,,pronoia-seeds,,,,,,,,https://www.pronoiaseeds.com,false,,,,,,,,,,,,,,,,,,,,
Propaganja Seeds,,propaganja-seeds,,,,,,,,https://propaganjaseeds.com,false,,,,,,,,,,,,,,,,,,,,
Psycho Seeds 最高大麻種子,,psycho-seeds-最高大麻種子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pua Mana Pakalolo,,pua-mana-pakalolo,,,,,,,,http://puamanaohana.us,false,,,,,,,,,,,,,,,,,,,,
Puff Puff Pass Cultivars,,puff-puff-pass-cultivars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puget Sound Seeds,,puget-sound-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pukka Seeds,,pukka-seeds,,,,,,,,http://www.pukkaseeds.co.uk,false,,,,,,,,,,,,,,,,,,,,
Puppets Genetics,,puppets-genetics,,,,,,,,https://puppetsgenetics.com,false,,,,,,,,,,,,,,,,,,,,
Pura Vida Seeds,,pura-vida-seeds,,,,,,,,http://www.puravida.farm,false,,,,,,,,,,,,,,,,,,,,
Pure Breeding,,pure-breeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pure Instinto,,pure-instinto,,,,,,,,http://www.pureinstinto.com,false,,,,,,,,,,,,,,,,,,,,
Pure Melt,,pure-melt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pure Michigan Genetics,,pure-michigan-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pure Regular Seeds,,pure-regular-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pure Seeds,,pure-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pure Sunfarms,,pure-sunfarms,,,,,,,,https://puresunfarms.com,false,,,,,,,,,,,,,,,,,,,,
Purple Caper Seeds,,purple-caper-seeds,,,,,,,,http://purplecaperseeds.com,false,,,,,,,,,,,,,,,,,,,,
Purple City Genetics,,purple-city-genetics,,,,,,,,https://purplecitygenetics.com,false,,,,,,,,,,,,,,,,,,,,
Purple Cyrus Genetics,,purple-cyrus-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyramid Seeds,,pyramid-seeds,,,,,,,,http://www.piramideseeds.com,false,,,,,,,,,,,,,,,,,,,,
pHeno pHarm Strains,,pheno-pharm-strains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantamon Seeds,,quantamon-seeds,,,,,,,,https://www.quantamonseeds.it,false,,,,,,,,,,,,,,,,,,,,
Quebec Cannabis Seeds,,quebec-cannabis-seeds,,,,,,,,https://quebeccannabisseeds.com,false,,,,,,,,,,,,,,,,,,,,
Queen Seeds,,queen-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quentin Terpentino Genetics,,quentin-terpentino-genetics,,,,,,,,https://qtgenetics.com,false,,,,,,,,,,,,,,,,,,,,
Quest Genetics,,quest-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R-KIEM Seeds,,r-kiem-seeds,,,,,,,,http://r-kiemseeds.com,false,,,,,,,,,,,,,,,,,,,,
REX Seeds 1989,,rex-seeds-1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC Seeds,,roc-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTR Genetics,,rtr-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RabbitWhiteAF,,rabbitwhiteaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rabid Genetics,,rabid-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rage City Genetics,,rage-city-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainja,,rainja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapper' Weed Genetics,,rapper-weed-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rare Breed Humboldt,,rare-breed-humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rare Dankness Seeds,,rare-dankness-seeds,,,,,,,,http://raredankness.com,false,,,,,,,,,,,,,,,,,,,,
Rare Terps,,rare-terps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rarebreed Genetics,,rarebreed-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raro Genetics Farm,,raro-genetics-farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rated Gas Genetics,,rated-gas-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw Genetics,,raw-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rays 420 Seeds,,rays-420-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reacher Genetics,,reacher-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real Gorilla Seeds,,real-gorilla-seeds,,,,,,,,http://realgorillaseeds.com,false,,,,,,,,,,,,,,,,,,,,
Realpotency,,realpotency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rebel Grown,,rebel-grown,,,,,,,,https://www.rebelgrown.com,false,,,,,,,,,,,,,,,,,,,,
Rebel Seeds,,rebel-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rebellion Seeds,,rebellion-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reberth Genetics,,reberth-genetics,,,,,,,,http://reberthgenetics.com,false,,,,,,,,,,,,,,,,,,,,
Red-Eyed Weed Frog,,red-eyed-weed-frog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Bee Seeds,,red-bee-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RedEyed Genetics,,redeyed-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Scare Seed Company,,red-scare-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReeferMadness Genetics,,reefermadness-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggae Seeds,,reggae-seeds,,,,,,,,http://www.reggaeseeds.com,false,,,,,,,,,,,,,,,,,,,,
Regular Seed's French Legacy,,regular-seeds-french-legacy,,,,,,,,https://www.regularseeds.eu,false,,,,,,,,,,,,,,,,,,,,
Relentless Genetics,,relentless-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic Seeds,,relic-seeds,,,,,,,,https://www.relicseeds.com,false,,,,,,,,,,,,,,,,,,,,
Ren Hai,,ren-hai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reserva Privada,,reserva-privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reservoir Seeds,,reservoir-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resin Genetics,,resin-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resin Seeds,,resin-seeds,,,,,,,,http://www.resinseeds.net,false,,,,,,,,,,,,,,,,,,,,
Reverse Genetics,,reverse-genetics,,,,,,,,https://reversegenetics.ca,false,,,,,,,,,,,,,,,,,,,,
Rey Genetics,,rey-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rheinland Genetics,,rheinland-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rinse’s Reserve,,rinses-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riot Seeds,,riot-seeds,,,,,,,,http://www.riotseeds.nl,false,,,,,,,,,,,,,,,,,,,,
Ripper Seeds,,ripper-seeds,,,,,,,,http://ripperseeds.com,false,,,,,,,,,,,,,,,,,,,,
Riptide Seeds,,riptide-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rise and Shine Farms,,rise-and-shine-farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rising Sun Cultivars,,rising-sun-cultivars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robin Hood Seeds,,robin-hood-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RocBudInc,,rocbudinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocky Redz Genetics,,rocky-redz-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocsolo Genetics,,rocsolo-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodd Double D,,rodd-double-d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roiltree,,roiltree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rokerij Seeds,,rokerij-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romulan Genetics,,romulan-genetics,,,,,,,,https://www.romulangenetics.com,false,,,,,,,,,,,,,,,,,,,,
Ronin Garden,,ronin-garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roor Seeds Amsterdam,,roor-seeds-amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Root Orgin Seed Co,,root-orgin-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roots 6.4 Gardens,,roots-64-gardens,,,,,,,,https://www.roots6point4gardens.com,false,,,,,,,,,,,,,,,,,,,,
Rootzways,,rootzways,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rothko,,rothko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Round Boy,,round-boy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Round Table Selections,,round-table-selections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Dutch Genetics,,royal-dutch-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Jellies,,royal-jellies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Queen Seeds,,royal-queen-seeds,,,,,,,,http://www.royalqueenseeds.com,false,,,,,,,,,,,,,,,,,,,,
Rule 30 Genetics,,rule-30-genetics,,,,,,,,https://rule30labs.onuniverse.com,false,,,,,,,,,,,,,,,,,,,,
Rustikgrower,,rustikgrower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOG Seeds,,sog-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAFFTHC,,staffthc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STF Exotikz,,stf-exotikz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacred Seed Source Initiative,,sacred-seed-source-initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sagarmatha Seeds,,sagarmatha-seeds,,,,,,,,http://www.highestseeds.com,false,,,,,,,,,,,,,,,,,,,,
Sagemasta Select,,sagemasta-select,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Rosin,,saint-rosin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saiyan Seeds,,saiyan-seeds,,,,,,,,https://www.stonedgorillas.com,false,,,,,,,,,,,,,,,,,,,,
Sakan Seeds,,sakan-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saltseeder,,saltseeder,,,,,,,,https://saltseeder.shop,false,,,,,,,,,,,,,,,,,,,,
Salve My Body Medicinals,,salve-my-body-medicinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsara Seeds,,samsara-seeds,,,,,,,,http://www.samsaraseeds.com,false,,,,,,,,,,,,,,,,,,,,
San Seeds,,san-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sankara Seeds,,sankara-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sannie's Seeds,,sannies-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Cruz Goatfarm,,santa-cruz-goatfarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanya Sativa Seeds,,sanya-sativa-seeds,,,,,,,,http://www.sanya-sativa-seeds.com,false,,,,,,,,,,,,,,,,,,,,
SappFire Seeds,,sappfire-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sativa Hoarders Seed Co,,sativa-hoarders-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sativa Seedbank,,sativa-seedbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satori Seed Selections,,satori-seed-selections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saturn Genetics,,saturn-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savage Genetics,,savage-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savage Seed Collective,,savage-seed-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savetreez,,savetreez,,,,,,,,http://www.savetreez.xyz,false,,,,,,,,,,,,,,,,,,,,
Scapegoat Genetics,,scapegoat-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScareCrow Seeds,,scarecrow-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schizm Selections,,schizm-selections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sci-Fi Genetics,,sci-fi-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scj Grows,,scj-grows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seach Medical Group,,seach-medical-group,,,,,,,,http://www.seach.co.il,false,,,,,,,,,,,,,,,,,,,,
Sea of Green Farms,,sea-of-green-farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sea to Sky Alternative Healing,,sea-to-sky-alternative-healing,,,,,,,,http://seatosky604.com,false,,,,,,,,,,,,,,,,,,,,
Seattle Chronic Seeds,,seattle-chronic-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Second Generation Genetics,,second-generation-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secret Boyz,,secret-boyz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secret Santa Genetics,,secret-santa-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secret Society Seed Co,,secret-society-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secret Valley Seeds,,secret-valley-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secretfile Genetic,,secretfile-genetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seed Attics,,seed-attics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seed Bandit seed company,,seed-bandit-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seed Canary,,seed-canary,,,,,,,,http://www.seedcanary.com,false,,,,,,,,,,,,,,,,,,,,
Seed Junky Genetics,,seed-junky-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeedStockers,,seedstockers,,,,,,,,https://www.seedstockers.com,false,,,,,,,,,,,,,,,,,,,,
Seed Supplier,,seed-supplier,,,,,,,,https://seedsupplier.de,false,,,,,,,,,,,,,,,,,,,,
Seedbleed,,seedbleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
